id,name
99100002,"CETROTIDE 0,25 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE"
80365,CEFUROXIMA TECNIGEN 250 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
70907,CEFUROXIMA APOTEX 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
68328,CARVEDILOL CINFA 25 mg COMPRIMIDOS EFG
68315,CARVEDILOL CINFAMED 25 mg COMPRIMIDOS EFG
68472,"CARVEDILOL COMBIX 12,5 mg COMPRIMIDOS EFG"
68158,CICLOCHEM 15 MG/G CHAMPU
56884,CICLOCHEM CREMA
79704,CELECOXIB MYLAN 200 MG CAPSULAS DURAS EFG
77466,CELECOXIB MYLAN PHARMACEUTICALS 200 MG CAPSULAS DURAS EFG
77465,CELECOXIB MYLAN PHARMACEUTICALS 100 MG CAPSULAS DURAS EFG
56961,CICLOCHEM VAGINAL
53167,CICLOFALINA 800 mg POLVO PARA SOLUCION ORAL
79065,CICLOFOSFAMIDA SANDOZ 1000 MG POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG
78181,CILOSTAZOL STADA 100 MG COMPRIMIDOS EFG
61719,CICLOCHEM UÑAS 80mg/g BARNIZ DE UÑAS MEDICAMENTOSO
58123,"CIPROFLOXACINO ANAGES 2 mg/ml, SOLUCION PARA PERFUSION"
58526,CIPROFLOXACINO ANARTIS 200 mg/100 ml SOLUCION PARA PERFUSION INTRAVENOSA
75943,CELECOXIB PHARMACIA 100 MG CAPSULAS DURAS EFG
75942,CELECOXIB PHARMACIA 200 MG CAPSULAS DURAS EFG
77859,CELENIB 200 MG CAPSULAS DURAS EFG
79067,CICLOFOSFAMIDA SANDOZ 500 MG POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION
77178,CICLOPIROX ISDIN 80 MG/G BARNIZ DE UÑAS MEDICAMENTOSO
80496,CICLOPIROX OLAMINA ABAMED 15 MG/G CHAMPU
78178,CILOSTAZOL ZENTIVA 100 MG COMPRIMIDOS EFG
80907,ZONISAMIDA GASOC 100 MG CAPSULAS DURAS EFG
80266,CELECOXIB RANBAXY 200 MG CAPSULAS DURAS EFG
76750,CELECOXIB RATIOPHARM 200 MG CAPSULAS DURAS EFG
78860,CELECOXIB SANDOZ 100 MG CAPSULAS DURAS EFG
73001,CICLOPIROX OLAMINA CAPITEC 15 mg/g CHAMPU
75114,CICLOPIROX OLAMINA ISDIN 15 MG/G CHAMPU
75380,CICLOPIROX OLAMINA SERRA 15 mg/g CHAMPU
76453,CILOXADEX 3 MG/ML + 1 MG/ML GOTAS OTICAS EN SUSPENSION
62795,CIMASCAL 600 mg COMPRIMIDOS MASTICABLES
63185,CIPROFLOXACINO ARISTO 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
80161,CIPROFLOXACINO AUROBINDO 750 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
79687,ARIPIPRAZOL ALTER 15 MG COMPRIMIDOS BUCODISPERSABLES EFG
77670,CELECOXIB FERRER 200 MG CAPSULA DURA EFG
77378,CELECOXIB TECNIGEN 100 MG CAPSULAS DURAS EFG
68497,CICLOSPORINA CANTABRIA 25 mg CAPSULAS BLANDAS
68498,CICLOSPORINA CANTABRIA 50 mg CAPSULAS BLANDAS
74102,CICLOSPORINA EDIGEN 100 mg/ml SOLUCION ORAL EFG
80829,ZONISAMIDA TECNIGEN 100 MG CAPSULAS DURAS EFG
41645,"CELECREM 0,5 mg/g CREMA"
40206,CELECREM 1 mg/g CREMA
78191,NAPROXENO ALDAL 250 MG COMPRIMIDOS GASTRORRESISTENTES EFG
77305,CICLOPIROX SERRA 80 MG/G BARNIZ DE UÑAS MEDICAMENTOSO
74090,CICLOSPORINA GERMED 100 mg CAPSULAS BLANDAS EFG
74029,CICLOSPORINA GERMED 100 mg/ml SOLUCION ORAL EFG
80770,CINACALCET ACCORD 30 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
228308,FENISTIL EMULSION
71020,CEFUROXIMA SANDOZ 500 mg COMPRIMIDOS RECUBIERTOS EFG
80827,ZONISAMIDA TECNIGEN 25 MG CAPSULAS DURAS EFG
40628,CELESTONE CRONODOSE SUSPENSION INYECTABLE
68481,CICLOSPORINA MYLAN 25 mg CAPSULAS BLANDAS
68482,CICLOSPORINA MYLAN 50 mg CAPSULAS BLANDAS
68483,CICLOSPORINA MYLAN 100 mg CAPSULAS BLANDAS
54400,CINCOFARM CAPSULAS
72308,"CINFAMAR INFANTIL 12,5 mg SOLUCION ORAL"
80906,ZONISAMIDA GASOC 50 MG CAPSULAS DURAS EFG
80886,ZONISAMIDA SANDOZ 100 MG CAPSULAS DURAS EFG
77903,CELECOXIB TARBIS FARMA 200 MG CAPSULAS DURAS EFG
78363,CELECOXIB ZENTIVA 100 MG CAPSULAS DURAS EFG
78364,CELECOXIB ZENTIVA 200 MG CAPSULAS DURAS EFG
58459,CIDINE 1 mg COMPRIMIDOS
58460,CIDINE 1 mg/5 ml SOLUCION ORAL
20120,CINFAMAR INFANTIL 25 mg COMPRIMIDOS RECUBIERTOS
80760,CINFAMUCOL ACETILCISTEÍNA FORTE 600 MG COMPRIMIDOS EFERVESCENTES
69735,CEFUROXIMA STADA 250 mg COMPRIMIDOS EFG
69707,CEFUROXIMA STADA 500 mg COMPRIMIDOS EFG
68430,CEFUROXIMA CINFAMED 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
68431,CEFUROXIMA CINFAMED 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
80903,FOSFOMICINA ABAMED 3G GRANULADO PARA SOLUCION ORAL EN SOBRES EFG
78764,CINFATOS 15 MG SOLUCION ORAL EN SOBRES
57623,CINFATOS 2 mg/ ml SOLUCION ORAL
72262,CEFUROXIMA STADA 250 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG
72257,CEFUROXIMA STADA 500 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG
75202,CEFUROXIMA HOSPIRA 750 MG POLVO PARA SOLUCION INYECTABLE EFG
63128,CEFUROXIMA I.P.S. 1500 mg EFG
67924,"CIFLOT 1,2 mg/0,4 ml GOTAS OTICAS EN SOLUCION"
80882,ZONISAMIDA CINFAMED 100 MG CAPSULAS DURAS EFG
76576,CINITAPRIDA CINFA 1 MG COMPRIMIDOS EFG
04278012IP1,ABILIFY 15 MG COMPRIMIDOS
72249,CEFUROXIMA TEVA 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
69957,CEFUROXIMA KERN PHARMA 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
80820,PREGABALINA TARBIS FARMA 150 MG CAPSULAS DURAS EFG
146027,KEPPRA 100 mg/ml SOLUCION ORAL
1161147001,IBRANCE 75 MG CAPSULAS DURAS
20132,CIPRALEX 10mg comprimidos recubiertos con pelicula
65233,CIPRALEX 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA
80826,ZONISAMIDA KERN PHARMA 25 MG CAPSULAS DURAS EFG
63072,CELEBREX 100 mg CAPSULAS DURAS
69958,CEFUROXIMA KERN PHARMA 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
80150,CEFUROXIMA KRKA 250 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
78222,CILOSTAZOL CINFA 100 MG COMPRIMIDOS EFG
68811,CIPRALEX 20 mg/ml GOTAS ORALES EN SOLUCION
65231,CIPRALEX 5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA
71970,CIPRALEX FLAS 10 MG COMPRIMIDOS BUCODISPERSABLES
82750,MORFINA B. BRAUN 40 MG/ML SOLUCION INYECTABLE
78702,CELECOXIB ACTAVIS 200 MG CAPSULAS DURAS EFG
78823,CELECOXIB ALMUS 200 MG CAPSULAS DURAS EFG
80148,CEFUROXIMA KRKA 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
68114,CEFUROXIMA NORMON 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
75797,"LACTEST 0,45 g POLVO PARA SOLUCION ORAL"
80880,ZONISAMIDA CINFAMED 25 MG CAPSULAS DURAS EFG
71971,CIPRALEX FLAS 20 MG COMPRIMIDOS BUCODISPERSABLES
78688,CELECOXIB AMNEAL 200 MG CAPSULAS DURAS EFG
78770,CELECOXIB APOTEX 200 MG CAPSULAS DURAS EFG
1161098005,ALPROLIX 3.000 UI POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE
62908,CEFUROXIMA NORMON 750 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE EFG
70909,CEFUROXIMA PENSA 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
78146,CILOSTAZOL NORMON 100 MG COMPRIMIDOS EFG
78177,CILOSTAZOL PENSA 100 MG COMPRIMIDOS EFG
62484,CIPROFLOXACINO ALTER 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
62485,CIPROFLOXACINO ALTER 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
78539,CELECOXIB CINFA 100 MG CAPSULAS DURAS EFG
78565,CELECOXIB CINFA 200 MG CAPSULAS DURAS EFG
68473,CEFUROXIMA REIG JOFRE 250 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE EFG
1161171001,LEDAGA 160 MICROGRAMOS/G GEL
78227,CILOSTAZOL PHARMAGENUS 100 MG COMPRIMIDOS EFG
78244,CILOSTAZOL RANBAXY 100 MG COMPRIMIDOS EFG
72774,CIPROFLOXACINO AMNEAL 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
78578,CELECOXIB COMBIX 200 MG CAPSULAS DURAS EFG
78034,CELECOXIB KERN PHARMA 200 MG CAPSULAS DURAS EFG
78508,CELECOXIB KRKA 100 MG CAPSULAS DURAS EFG
60839,CINFAMAR 50 mg COMPRIMIDOS RECUBIERTOS
80819,PREGABALINA TARBIS FARMA 75 MG CAPSULAS DURAS EFG
78224,CILOSTAZOL SANDOZ 100 MG COMPRIMIDOS EFG
65859,CIBADREX 20 mg / 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA
77902,CELECOXIB MABO 200 MG CAPSULAS DURAS EFG
80276,CELECOXIB MACLEODS 100 MG CAPSULAS DURAS EFG
79716,CELECOXIB MYLAN 100 MG CAPSULAS DURAS EFG
71017,CEFUROXIMA SANDOZ 250 mg COMPRIMIDOS RECUBIERTOS EFG
78264,CITICOLINA STADA 1000 MG SOLUCIÓN ORAL EFG
77710,CITICOLINA TARBIS 100 MG/ML SOLUCION ORAL EFG
97053003,CEREZYME 400 Unidades POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION
60022,CERNEVIT POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN
80304,CINFAMUCOL PARACETAMOL/ACETILCISTEINA 500 MG/200 MG POLVO EFERVESCENTE
61068,CINFATOS COMPLEX suspensión oral
66402,CITALVIR 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA
66401,CITALVIR 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
77711,CITICOLINA TARBIS 1000 MG SOLUCION INYECTABLE EFG
77693,CITICOLINA TARBIS 1000 MG SOLUCION ORAL EFG
66009,"CERTICAN 0,1 mg COMPRIMIDOS DISPERSABLES"
66002,"CERTICAN 0,25 mg COMPRIMIDOS DISPERSABLES"
67311,CINFATOS INFANTIL 1 mg / ml SOLUCION ORAL
79010,"CINFATOS INFANTIL 2,5 MG SOLUCION ORAL EN SOBRES"
82875,"DOXIDINA 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA"
66006,"CERTICAN 0,5 mg COMPRIMIDOS"
66008,CERTICAN 1 mg COMPRIMIDOS
64797,CINFATOS 10 mg PASTILLAS PARA CHUPAR
62817,CINFAVIT COMPLEX
77352,CITARABINA KABI 100MG/ML SOLUCION INYECTABLE O PARA PERFUSION
49154,CITARABINA PFIZER 100 mg POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN
66264,CITALOPRAM RATIOPHARM 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA
64738,CITALOPRAM RATIOPHARM 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
7419001,CERVARIX SUSPENSION INYECTABLE EN VIAL
7419002,CERVARIX SUSPENSION INYECTABLE EN VIAL
49218,CINODIO COMPRIMIDOS RECUBIERTOS
78265,CITICOLINA APOTEX 1000 MG SOLUCION ORAL EFG
77695,CITICOLINA CINFA 1000 MG SOLUCION ORAL EFG
70910,CEFUROXIMA PENSA 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
7419004,CERVARIX SUSPENSION INYECTABLE EN JERINGA PRECARGADA
64869,CETIRIZINA RATIOPHARM 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
68460,CETIRIZINA SANDOZ 10 mg/ml GOTAS ORALES EN SOLUCION EFG
69205,CETIRIZINA TARBIS 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
77688,CITICOLINA EXQUIM 100 MG/ML SOLUCION ORAL EFG
77686,CITICOLINA EXQUIM 500 MG SOLUCION INYECTABLE EFG
69815,CEFUROXIMA QUALIGEN 500 mg COMPRIMIDOS EFG
65258,CETIRIZINA TEVA 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
66778,CETIRIZINA ZENTIVA 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
77678,CITICOLINA FERRER 1000 MG SOLUCION ORAL EFG
77682,CITICOLINA FERRER 500 MG SOLUCION INYECTABLE EFG
68230,CEFUROXIMA RANBAXY 500 mg COMPRIMIDOS EFG
69954,CEFUROXIMA RATIO 250 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
76474,CETRAFLUX 3 MG/ML COLIRIO EN SOLUCION EN ENVASE UNIDOSIS
62602,CETRAXAL 100mg/ml SUSPENSION ORAL
77691,CITICOLINA FERRER FARMA 100 MG/ML SOLUCION ORAL EFG
77683,CITICOLINA FERRER FARMA 1000 MG SOLUCION INYECTABLE EFG
69956,CEFUROXIMA RATIO 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
64636,CETIRIZINA ALMUS 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
66826,CETIRIZINA ALTER 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
68134,CETIRIZINA APOTEX 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
83619,"LENALIDOMIDA SANDOZ 2,5 MG CAPSULAS DURAS EFG"
80477,CITICOLINA GALENICUM 1000 MG SOLUCION ORAL EFG
80484,CITICOLINA GALGENICUM 1000 MG SOLUCION ORAL EFG
96005006,CELLCEPT 1 g/5 ml POLVO PARA SUSPENSION ORAL
96005002,"CELLCEPT 500 mg, COMPRIMIDOS"
79064,CETIRIZINA AUROBINDO 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
66267,CITALOPRAM RATIOPHARM 30 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
77679,CITICOLINA KERN PHARMA 100 MG/ML SOLUCION ORAL EFG
77681,CITICOLINA KERN PHARMA 1000 MG SOLUCION ORAL EFG
77961,CELGANOL 1 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
96005001,"CELLCEPT, 250 mg, CAPSULAS"
64710,CETIRIZINA BEXAL 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
66605,CETIRIZINA CINFA 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
80453,CETIRIZINA CIPLA 1 MG/ML SOLUCION ORAL EFG
66120,CITALOPRAM SANDOZ 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
66347,CITALOPRAM TARBIS 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
77685,CITICOLINA KERN PHARMA 500 MG SOLUCION INYECTABLE EFG
78262,CITICOLINA MYLAN 1000 MG SOLUCION ORAL EFG
07425003IP,EUCREAS 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA
36026110,IXIA 40 MG COMPRIMIDOS RECUBIERTOS
64637,CETIRIZINA DAVUR 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
67865,CETIRIZINA GENERICOS JUVENTUS 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
77689,CITICOLINA NORMON 100 MG/ML SOLUCION ORAL EFG
77702,CITICOLINA NORMON 1000 MG SOLUCION INYECTABLE EFG
7418003,CELSENTRI 150 mg COMPRIMIDOS RECUBIERTOS CON PELICULA
7418008,CELSENTRI 300 mg COMPRIMIDOS RECUBIERTOS CON PELICULA
73767,CELSIOR SOLUCION PARA LA CONSERVACION DE ORGANOS
77690,CITICOLINA NORMON 1000 MG SOLUCION ORAL EFG
77684,CITICOLINA NORMON 500 MG SOLUCION INYECTABLE EFG
50543,CEMALYT 1 mg/g + 10 mg/g CREMA
63335,CEMIDON 300 B6
67862,CETIRIZINA NORMON 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
66508,CITALOPRAM TEVA-RIMAFAR 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
79534,CITICOLINA OPKO 100 MG/ML SOLUCION ORAL EFG
73096,LAMOTRIGINA AUROBINDO 100 mg COMPRIMIDOS MASTICABLES/DISPERSABLES EFG
57774,CENAT GRANULADO
46527,"CENTILUX 0,25 mg/ml COLIRIO EN SOLUCION"
2237004,CIALIS 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA
02237004IP,CIALIS 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA
02237004IP1,CIALIS 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA
66263,CITALOPRAM UXA 30 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
77704,CITICOLINA PENSA 1000 MG SOLUCION ORAL EFG
77706,CITICOLINA PENSA 500 MG SOLUCION INYECTABLE EFG
64448,CEPARIDIN 50 mg CAPSULAS EFG
60013,CEPRANDAL 20 mg CAPSULAS DURAS GASTRORRESISTENTES
1190002,CEPROTIN 1000 UI POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE
2237005,CIALIS 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA
02237008IP,CIALIS 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA
83004,CELECOXIB UXA 200 MG CAPSULAS DURAS EFG
66481,CITALOPRAM VIR 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
77713,CITICOLINA QUALIGEN 1000 MG SOLUCIÓN ORAL EFG
78261,CITICOLINA RATIOPHARM 1000 MG SOLUCION ORAL EFG
62285,CERAZET 75 microgramos COMPRIMIDOS RECUBIERTOS CON PELICULA
62666,CERETEC ESTABILIZADO 500 MICROGRAMOS EQUIPO DE REACTIVOS PARA PREPARACIÓN RADIOFARMACÉUTICA
97053001,CEREZYME 200 Unidades POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION
59553,CIBACEN 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA
04307004IP1,ZONEGRAN 100 MG CAPSULAS DURAS
67544,CITALOPRAM FARMAPROJECTS 20 mg COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG
67545,CITALOPRAM FARMAPROJECTS 30 mg COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG
77705,CITICOLINA SANDOZ 1000 MG SOLUCION INYECTABLE EFG
77709,CITICOLINA SANDOZ 1000 MG SOLUCION ORAL EFG
70111,CLARELUX 500 microgramos/g POMADA
64667,CLARITROMICINA DERMOGEN 500 mg COMPRIMIDOS RECUBIERTOS EFG
67554,"CIPROFLOXACINO ALTAN 2 mg/ml, SOLUCION PARA PERFUSION EFG"
63343,CIPROFLOXACINO GENERICOS JUVENTUS 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
63541,CIPROFLOXACINO DARI PHARMA 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
66035,CITALOPRAM STADA 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
55855,CLARAL FUERTE 3 mg/ g UNGÜENTO
64605,CLARITROMICINA FARMABION 250 mg COMPRIMIDOS RECUBIERTOS EFG
64603,CLARITROMICINA FARMABION 500 mg COMPRIMIDOS RECUBIERTOS EFG
63344,CIPROFLOXACINO GENERICOS JUVENTUS 500 mg COMPRIMIDOSRECUBIERTOS CON PELICULA EFG
74036,CLARITROMICINA UNIDIA KERN PHARMA 500 mg COMPRIMIDOS DE LIBERACION MODIFICADA EFG
76008,LEVOFLOXACINO ARISTO 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
66034,CITALOPRAM STADA 30 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
70370,CITALOPRAM ALMUS 30 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
66017,CITALOPRAM ALTER 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
64670,CLARITROMICINA FARMALIDER 250 mg COMPRIMIDOS RECUBIERTOS EFG
64671,CLARITROMICINA FARMALIDER 500 MG COMPRIMIDOS RECUBIERTOS EFG
71852,CLARITROMICINA ALTAN 500 mg LIOFILIZADO PARA SOLUCION PARA PERFUSION EFG
58407,CIPROFLOXACINO TARBIS 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
58406,CIPROFLOXACINO TARBIS 750 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
66018,CITALOPRAM ALTER 30 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
74420,CITALOPRAM AMNEAL 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA
66244,CITALOPRAM APHAR 30 mg COMPRIMIDOS EFG
64664,CLARITROMICINA GENERICOS JUVENTUS 250 mg COMPRIMIDOS RECUBIERTOS EFG
64665,CLARITROMICINA GENERICOS JUVENTUS 500 mg COMPRIMIDOS RECUBIERTOS EFG
79175,CLARITROMICINA HEC 250 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
70905,CIPROFLOXACINO KERN PHARMA 2 mg/ml SOLUCIÓN PARA PERFUSION EFG
65676,CIPROFLOXACINO TAUCIP 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
80483,CITICOLINA TECNIGEN 1000 MG SOLUCION ORAL EFG
79176,CLARITROMICINA HEC 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
64591,CLARITROMICINA KERN PHARMA 250 mg COMPRIMIDOS RECUBIERTOS EFG
64590,CLARITROMICINA KERN PHARMA 500 mg COMPRIMIDOS RECUBIERTOS EFG
68095,CIPROFLOXACINO KABI 2 MG/ML SOLUCION PARA PERFUSION
76480,CLARITROMICINA UNIDIA TEVA 500 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG
67089,CIPROFLOXACINO TEVAGEN 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
67088,CIPROFLOXACINO TEVAGEN 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
78263,CITICOLINA TEVA 1000 MG SOLUCION ORAL EFG
78083,CITONEUROX 1000 MG SOLUCION INYECTABLE EFG
64824,CLARITROMICINA NORMON 250 mg COMPRIMIDOS RECUBIERTOS EFG
64825,CLARITROMICINA NORMON 500 mg COMPRIMIDOS RECUBIERTOS EFG
65439,CIPROFLOXACINO KORHISPANA 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
58518,CLARITYNE 10 mg COMPRIMIDOS
62708,CIPROFLOXACINO VIR 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
62966,"CIPROFLOXACINO VIR, 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG"
78086,CITONEUROX 100MG/ML SOLUCION ORAL EFG
78084,CITONEUROX 500 MG SOLUCION INYECTABLE EFG
64669,CLARITROMICINA PHARMAGENUS 500 mg COMPRIMIDOS RECUBIERTOS EFG
69229,CLARITROMICINA RANBAXY 500 mg COMPRIMIDOS RECUBIERTOS EFG
65446,CIPROFLOXACINO KORHISPANA 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
63423,CLARITYNE PLUS 10mg/240mg COMPRIMIDOS DE LIBERACION PROLONGADA
64940,CIPROXINA SIMPLE 3 mg/ml GOTAS OTICAS EN SOLUCION
78332,CIQORIN 25 MG CAPSULAS BLANDAS EFG
78333,CIQORIN 50 MG CAPSULAS BLANDAS EFG
25093,CITORSAL POLVO PARA DISOLUCION
69539,CITRAFLEET POLVO PARA SOLUCION ORAL EN SOBRES
78031,CIPROFLOXACINO BLUEPHARMA 250 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
78064,CLARITROMICINA RATIO 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
63283,CIPROFLOXACINO MABO 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
63284,CIPROFLOXACINO MABO 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
73615,"CIRCLET 0,120 mg/0,015 mg CADA 24 HORAS, SISTEMA DE LIBERACION VAGINAL"
64118,CIRKUHEP EXTRACTO DE ALCACHOFA
81373,QUETIAPINA AUROVITAS 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
50733172,CITRAFLEET polvo para solucion oral en sobres
70090,CITRATO DE GALIO (67GA) CURIUM PHARMA SPAIN 37 MBq/ml SOLUCION INYECTABLE
64693,CLARITROMICINA RATIOPHARM 250 mg COMPRIMIDOS RECUBIERTOS EFG
64694,CLARITROMICINA RATIOPHARM 500 mg COMPRIMIDOS RECUBIERTOS EFG
63282,CIPROFLOXACINO MABO 750 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
79880,CISATRACURIO ACCORD 2 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION EFG
79881,CISATRACURIO ACCORD 5 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION EFG
74028,CISATRACURIO ACCORDPHARMA 5 mg/ml SOLUCION INYECTABLE Y PARA PERFUSION EFG
75966,CITRATO DE YTRIO (90 Y) COLOIDAL CIS BIO INTERNATIONAL 37-370 MBq/ml SUSPENSION INYECTABLE
58555,CIVERÁN 10 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA
62766,CIPROFLOXACINO CINFA 750 MG COMPRIMIDOS RECUBIERTOS EFG
62646,CIPROFLOXACINO NORMON 2 mg/ml SOLUCION PARA PERFUSION EFG
75482,CISATRACURIO INIBSA 2 mg/ml SOLUCION INYECTABLE Y PARA PERFUSION EFG
78659,CISATRACURIO KERN PHARMA 2 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION EFG
55472,CLAFORAN 1 g POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE IV
57509,CLAFORAN 2 g POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE IV
96009008,ZERIT 40 mg CAPSULA DURA
62301,CIPROFLOXACINO NORMON 750 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
62962,CIPROFLOXACINO PENSA 250 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
76000,CISATRACURIO NORMON 2 mg/ml SOLUCION INYECTABLE Y PARA PERFUSION EFG
77496,CISATRACURIO PHARMATHEN 5 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION EFG
55466,CLAFORAN 500 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE
66389,CLARITROMICINA SANDOZ 50 mg/ml GRANULADO PARA SUSPENSION ORAL
58044,CIPROFLOXACINO QUALIGEN 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA
79117,CISATRACURIO SALA 2 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION EFG
